combo,baseline,N,stratum,mean,std6,n_pids
mathfull_Llama-3.2-3B,T0.8,1,L3,0.4381349198963671,0.00318836359053167,315
mathfull_Llama-3.2-3B,T0.8,1,L4,0.3211134455312847,0.0016658353536104379,476
mathfull_Llama-3.2-3B,T0.8,1,L5,0.09701972618295802,0.0009878200754201625,1749
mathfull_Llama-3.2-3B,T0.8,1,Lr,0.016398713970906226,0.0014271602457127505,311
mathfull_Llama-3.2-3B,T0.8,1,overall,0.428112920266745,0.0018987648807235668,4915
mathfull_Llama-3.2-3B,T0.8,1,overall_md_compat,0.4559241970169636,0.0019264635073955143,4604
mathfull_Llama-3.2-3B,T0.9,1,L1,0.8222074218701628,0.0021989040565323303,1689
mathfull_Llama-3.2-3B,T0.9,1,L2,0.5308888882572452,0.002076178773686018,375
mathfull_Llama-3.2-3B,T0.9,1,L3,0.4100132272672401,0.003835367139750767,315
mathfull_Llama-3.2-3B,T0.9,1,L4,0.3047443981157193,0.002584474865106183,476
mathfull_Llama-3.2-3B,T0.9,1,L5,0.09367495770590129,0.0008758663354876829,1749
mathfull_Llama-3.2-3B,T0.9,1,Lr,0.01698821019940278,0.0006383804196663842,311
mathfull_Llama-3.2-3B,T0.9,1,overall,0.4132502549597295,0.0019694846193043956,4915
mathfull_Llama-3.2-3B,T0.9,1,overall_md_compat,0.4400177388694736,0.002028141646681492,4604
mathfull_Llama-3.2-3B,T1.0,1,L1,0.7877688976489955,0.0010546288282224574,1689
mathfull_Llama-3.2-3B,T1.0,1,L2,0.48285555539611313,0.0020484868744952024,375
mathfull_Llama-3.2-3B,T1.0,1,L3,0.36961640212487773,0.0025967869820636446,315
mathfull_Llama-3.2-3B,T1.0,1,L4,0.2717874653954372,0.002506615218551347,476
mathfull_Llama-3.2-3B,T1.0,1,L5,0.08525824340403632,0.0010338604974978475,1749
mathfull_Llama-3.2-3B,T1.0,1,Lr,0.01785905698827385,0.0010753892554728687,311
mathfull_Llama-3.2-3B,T1.0,1,overall,0.38903018027208,0.0014820872109179912,4915
mathfull_Llama-3.2-3B,T1.0,1,overall_md_compat,0.4141027735260469,0.0015056037300629581,4604
mathfull_Llama-3.2-3B,T1.1,1,L1,0.7316040066784923,0.0020459600426245344,1689
mathfull_Llama-3.2-3B,T1.1,1,L2,0.4018666666986213,0.0036897453723531057,375
mathfull_Llama-3.2-3B,T1.1,1,L3,0.29595238142425107,0.004205001558379006,315
mathfull_Llama-3.2-3B,T1.1,1,L4,0.210477941803222,0.004046606675321965,476
mathfull_Llama-3.2-3B,T1.1,1,L5,0.06577806419557859,0.0008621198656890647,1749
mathfull_Llama-3.2-3B,T1.1,1,Lr,0.01622454469598279,0.0007070604522755477,311
mathfull_Llama-3.2-3B,T1.1,1,overall,0.3458562228723188,0.0023435887229645903,4915
mathfull_Llama-3.2-3B,T1.1,1,overall_md_compat,0.3681228284137698,0.002414466706854874,4604
mathfull_Llama-3.2-3B,T1.2,1,L1,0.5998125123135776,0.0014945324589089135,1689
mathfull_Llama-3.2-3B,T1.2,1,L2,0.2598888893143998,0.002145244454143417,375
mathfull_Llama-3.2-3B,T1.2,1,L3,0.17728836037829598,0.0017477744537843225,315
mathfull_Llama-3.2-3B,T1.2,1,L4,0.12794117702638172,0.00334489143119886,476
mathfull_Llama-3.2-3B,T1.2,1,L5,0.03790499363822303,0.0005849965549809232,1749
mathfull_Llama-3.2-3B,T1.2,1,Lr,0.012124866135378486,0.0011350262341125418,311
mathfull_Llama-3.2-3B,T1.2,1,overall,0.26395812163084603,0.001612857839333242,4915
mathfull_Llama-3.2-3B,T1.2,1,overall_md_compat,0.2809694470998057,0.001640123547039342,4604
mathfull_Llama-3.2-3B,random_T,1,L1,0.8466054878662811,0.0012785639241046773,1689
mathfull_Llama-3.2-3B,random_T,1,L2,0.5540777770909998,0.0023808185066190577,375
mathfull_Llama-3.2-3B,random_T,1,L3,0.4206481475471741,0.0037837811938078586,315
mathfull_Llama-3.2-3B,random_T,1,L4,0.2994222689057369,0.0029967366796592463,476
mathfull_Llama-3.2-3B,random_T,1,L5,0.08009576968502942,0.00043756560290443157,1749
mathfull_Llama-3.2-3B,random_T,1,Lr,0.01034297980667598,0.00042434797622749445,311
mathfull_Llama-3.2-3B,random_T,1,overall,0.4183172268139892,0.001691464729209133,4915
mathfull_Llama-3.2-3B,random_T,1,overall_md_compat,0.4458758694767334,0.0017441769202792105,4604
mathfull_Llama-3.2-3B,equal_mix,1,L1,0.9660277284389172,0.0011025562700433074,1689
mathfull_Llama-3.2-3B,equal_mix,1,L2,0.7048333333333332,0.0018755739862179141,375
mathfull_Llama-3.2-3B,equal_mix,1,L3,0.49698412698412686,0.003289584408898676,315
mathfull_Llama-3.2-3B,equal_mix,1,L4,0.2967261904761905,0.004389281781010955,476
mathfull_Llama-3.2-3B,equal_mix,1,L5,0.05092433771679056,0.0011720518568180695,1749
mathfull_Llama-3.2-3B,equal_mix,1,Lr,0.0,0.0,311
mathfull_Llama-3.2-3B,equal_mix,1,overall,0.46445405222109143,0.0019324411305381344,4915
mathfull_Llama-3.2-3B,equal_mix,1,overall_md_compat,0.49582790327251614,0.001996642798803229,4604
mathfull_Llama-3.2-3B,consensus_vote,1,L1,0.9660277284389172,0.0011025562700433074,1689
mathfull_Llama-3.2-3B,consensus_vote,1,L2,0.7048333333333332,0.0018755739862179141,375
mathfull_Llama-3.2-3B,consensus_vote,1,L3,0.49698412698412686,0.003289584408898676,315
mathfull_Llama-3.2-3B,consensus_vote,1,L4,0.2967261904761905,0.004389281781010955,476
mathfull_Llama-3.2-3B,consensus_vote,1,L5,0.05092433771679056,0.0011720518568180695,1749
mathfull_Llama-3.2-3B,consensus_vote,1,Lr,0.0,0.0,311
mathfull_Llama-3.2-3B,consensus_vote,1,overall,0.46445405222109143,0.0019324411305381344,4915
mathfull_Llama-3.2-3B,consensus_vote,1,overall_md_compat,0.49582790327251614,0.001996642798803229,4604
mathfull_Llama-3.2-3B,T0.1,2,L1,0.9667850811852725,0.0003838171423955828,1689
mathfull_Llama-3.2-3B,T0.1,2,L2,0.7149055554469427,0.0016864716167007327,375
mathfull_Llama-3.2-3B,T0.1,2,L3,0.5114285712835019,0.0036770961319656185,315
mathfull_Llama-3.2-3B,T0.1,2,L4,0.3094581579789519,0.0021697864713208642,476
mathfull_Llama-3.2-3B,T0.1,2,L5,0.05539594079359474,0.0007060223293633216,1749
mathfull_Llama-3.2-3B,T0.1,2,Lr,0.0,0.0,311
mathfull_Llama-3.2-3B,T0.1,2,overall,0.46923279125428485,0.0013294785409094666,4915
mathfull_Llama-3.2-3B,T0.1,2,overall_md_compat,0.500929445919811,0.001373647927960995,4604
mathfull_Llama-3.2-3B,T0.2,2,L1,0.9431024291252088,0.00045272266946347415,1689
mathfull_Llama-3.2-3B,T0.2,2,L2,0.6749944439729054,0.0017577021660533968,375
mathfull_Llama-3.2-3B,T0.2,2,L3,0.5105092587885718,0.0037572824811217646,315
mathfull_Llama-3.2-3B,T0.2,2,L4,0.3513742992631616,0.0026818988074672765,476
mathfull_Llama-3.2-3B,T0.2,2,L5,0.07610301147002961,0.0005301019690564533,1749
mathfull_Llama-3.2-3B,T0.2,2,Lr,0.001460343006886502,0.00020755538248144363,311
mathfull_Llama-3.2-3B,T0.2,2,overall,0.46951085167572854,0.0014178201083391397,4915
mathfull_Llama-3.2-3B,T0.2,2,overall_md_compat,0.501127643203967,0.0014639309129629706,4604
mathfull_Llama-3.2-3B,T0.3,2,L1,0.9244831771655434,0.0005729868817098591,1689
mathfull_Llama-3.2-3B,T0.3,2,L2,0.6603388888968361,0.0029123047482566863,375
mathfull_Llama-3.2-3B,T0.3,2,L3,0.5089880945850853,0.0011983210561536358,315
mathfull_Llama-3.2-3B,T0.3,2,L4,0.3639530806283073,0.0029794582303085296,476
mathfull_Llama-3.2-3B,T0.3,2,L5,0.08963812677202487,0.0003957215955591168,1749
mathfull_Llama-3.2-3B,T0.3,2,Lr,0.0035235799124338617,0.0005138829651377575,311
