combo,baseline,N,stratum,mean,std6,n_pids
mathfull_Qwen2.5-3B,equal_mix,1,L4,0.2991458910433979,0.004533270125467198,361
mathfull_Qwen2.5-3B,equal_mix,1,L5,0.05661427635887345,0.0007791751168494369,1018
mathfull_Qwen2.5-3B,equal_mix,1,overall,0.6780959617131261,0.001779491059144169,4771
mathfull_Qwen2.5-3B,T0.1,2,L1,0.9772345007709963,0.00042081801918570364,2715
mathfull_Qwen2.5-3B,T0.1,2,L2,0.708485243221124,0.0034270822229904227,384
mathfull_Qwen2.5-3B,T0.1,2,L3,0.513779863172695,0.0022828017292472347,293
mathfull_Qwen2.5-3B,T0.1,2,L4,0.30627308358177746,0.0027425411532083026,361
mathfull_Qwen2.5-3B,T0.1,2,L5,0.059585789406852656,0.0010373133006827957,1018
mathfull_Qwen2.5-3B,T0.1,2,overall,0.6805722950511347,0.001471333656390013,4771
mathfull_Qwen2.5-3B,T0.2,2,L1,0.9609000936141404,0.0005630719237661922,2715
mathfull_Qwen2.5-3B,T0.2,2,L2,0.6870822486299503,0.0016981351689173874,384
mathfull_Qwen2.5-3B,T0.2,2,L3,0.5254550618506265,0.0029797179975510194,293
mathfull_Qwen2.5-3B,T0.2,2,L4,0.34540050768139513,0.002341643737290257,361
mathfull_Qwen2.5-3B,T0.2,2,L5,0.08757162756806808,0.0011164398238060972,1018
mathfull_Qwen2.5-3B,T0.2,2,overall,0.6792033474944043,0.0012800916233080748,4771
mathfull_Qwen2.5-3B,T0.3,2,L1,0.9488359438441809,0.0004637394720217466,2715
mathfull_Qwen2.5-3B,T0.3,2,L2,0.6783745654134288,0.0024042447214205702,384
mathfull_Qwen2.5-3B,T0.3,2,L3,0.5244453921786957,0.004380882342361517,293
mathfull_Qwen2.5-3B,T0.3,2,L4,0.36421398868197824,0.002134576765008428,361
mathfull_Qwen2.5-3B,T0.3,2,L5,0.10502414891164513,0.0008767368354020232,1018
mathfull_Qwen2.5-3B,T0.3,2,overall,0.676722648096901,0.0015083230075205625,4771
mathfull_Qwen2.5-3B,T0.4,2,L1,0.9388482215234002,0.0002288247740505031,2715
mathfull_Qwen2.5-3B,T0.4,2,L2,0.6687120222454218,0.002418812396224336,384
mathfull_Qwen2.5-3B,T0.4,2,L3,0.5189633105539285,0.00434473415992983,293
mathfull_Qwen2.5-3B,T0.4,2,L4,0.3710699441742981,0.0034204316880836654,361
mathfull_Qwen2.5-3B,T0.4,2,L5,0.11570481361410219,0.0009384867845775219,1018
mathfull_Qwen2.5-3B,T0.4,2,overall,0.6727223513051042,0.0016532182101142011,4771
mathfull_Qwen2.5-3B,T0.5,2,L1,0.928984808525959,0.0005908325942471699,2715
mathfull_Qwen2.5-3B,T0.5,2,L2,0.6580837680731848,0.002283167713748776,384
mathfull_Qwen2.5-3B,T0.5,2,L3,0.5086177469054248,0.0035488115472296,293
mathfull_Qwen2.5-3B,T0.5,2,L4,0.3698522620563527,0.002181348856550121,361
mathfull_Qwen2.5-3B,T0.5,2,L5,0.12292485277914973,0.0006540905338267308,1018
mathfull_Qwen2.5-3B,T0.5,2,overall,0.6670670904763968,0.0013575621077796766,4771
mathfull_Qwen2.5-3B,T0.6,2,L1,0.918861266592617,0.0005825655538068034,2715
mathfull_Qwen2.5-3B,T0.6,2,L2,0.6461642791659364,0.0011070424773384309,384
mathfull_Qwen2.5-3B,T0.6,2,L3,0.49877701916724476,0.0021858103859440587,293
mathfull_Qwen2.5-3B,T0.6,2,L4,0.3688538775853263,0.0015236634059988966,361
mathfull_Qwen2.5-3B,T0.6,2,L5,0.12636296677808126,0.0014362730771485433,1018
mathfull_Qwen2.5-3B,T0.6,2,overall,0.660400511130385,0.0010959051763984244,4771
mathfull_Qwen2.5-3B,T0.7,2,L1,0.9081407321938312,0.0006826888665241976,2715
mathfull_Qwen2.5-3B,T0.7,2,L2,0.625878906171743,0.0030930302825154183,384
mathfull_Qwen2.5-3B,T0.7,2,L3,0.48400170629816525,0.002381753783786163,293
mathfull_Qwen2.5-3B,T0.7,2,L4,0.3577158354250292,0.0018064599263942355,361
mathfull_Qwen2.5-3B,T0.7,2,L5,0.12752128371385799,0.0013341925654531727,1018
mathfull_Qwen2.5-3B,T0.7,2,overall,0.6511641524273122,0.0014178627083813497,4771
mathfull_Qwen2.5-3B,T0.8,2,L1,0.8947866806578054,0.0004990814262203333,2715
mathfull_Qwen2.5-3B,T0.8,2,L2,0.6066786026252279,0.0015890505015415152,384
mathfull_Qwen2.5-3B,T0.8,2,L3,0.464526450162408,0.005442839642152285,293
mathfull_Qwen2.5-3B,T0.8,2,L4,0.3489381346377756,0.002982237971664606,361
mathfull_Qwen2.5-3B,T0.8,2,L5,0.12566920457872577,0.0012809452860002796,1018
