combo,baseline,N,stratum,mean,std6,n_pids
mathfull_Llama-3.2-3B,T0.4,8,L1,0.9872818525231021,0.00024155492346548366,1689
mathfull_Llama-3.2-3B,T0.4,8,L2,0.8941444864600069,0.0010577595209322387,375
mathfull_Llama-3.2-3B,T0.4,8,L3,0.7484414072739324,0.0023506697464693036,315
mathfull_Llama-3.2-3B,T0.4,8,L4,0.5564304073491194,0.003630619408781051,476
mathfull_Llama-3.2-3B,T0.4,8,L5,0.11896955068075414,0.0006582680999962886,1749
mathfull_Llama-3.2-3B,T0.4,8,overall,0.5889489341147112,0.001420566735358041,4604
mathfull_Llama-3.2-3B,T0.5,8,L1,0.9843708070944196,0.00027423844366651894,1689
mathfull_Llama-3.2-3B,T0.5,8,L2,0.8864245788649553,0.0024602170334037613,375
mathfull_Llama-3.2-3B,T0.5,8,L3,0.7444390295114042,0.00232779133353656,315
mathfull_Llama-3.2-3B,T0.5,8,L4,0.5594968938941126,0.002131840236337271,476
mathfull_Llama-3.2-3B,T0.5,8,L5,0.12998616053404727,0.0004241265807677217,1749
mathfull_Llama-3.2-3B,T0.5,8,overall,0.5914804780235821,0.0011956290849826296,4604
mathfull_Llama-3.2-3B,T0.6,8,L1,0.9820641128483073,0.0005282114500175565,1689
mathfull_Llama-3.2-3B,T0.6,8,L2,0.8730796196646988,0.0021647877744584323,375
mathfull_Llama-3.2-3B,T0.6,8,L3,0.7360224107176894,0.003201336125661427,315
mathfull_Llama-3.2-3B,T0.6,8,L4,0.5563195399756261,0.002003946332117004,476
mathfull_Llama-3.2-3B,T0.6,8,L5,0.13718682575787802,0.001291855274634943,1749
mathfull_Llama-3.2-3B,T0.6,8,overall,0.591378380241106,0.0014948007416696184,4604
mathfull_Llama-3.2-3B,T0.7,8,L1,0.979119951556835,0.00031293263006236104,1689
mathfull_Llama-3.2-3B,T0.7,8,L2,0.8613010344302489,0.001317180098726145,375
mathfull_Llama-3.2-3B,T0.7,8,L3,0.7219357377622847,0.0044624783603372875,315
mathfull_Llama-3.2-3B,T0.7,8,L4,0.5500406217064313,0.0025901525065936074,476
mathfull_Llama-3.2-3B,T0.7,8,L5,0.1419068898088484,0.000898222272551025,1749
mathfull_Llama-3.2-3B,T0.7,8,overall,0.589519055102931,0.0015936832204862905,4604
mathfull_Llama-3.2-3B,T0.8,8,L1,0.9752686865833992,0.00038422512754033336,1689
