combo,baseline,N,stratum,mean,std6,n_pids
math1k_Qwen2.5-3B,random_T,4,L2,0.7593104457248695,0.003585440870902456,199
math1k_Qwen2.5-3B,random_T,4,L3,0.5876256340687199,0.005023366935872202,199
math1k_Qwen2.5-3B,random_T,4,L4,0.4076508665143869,0.007538120511658455,203
math1k_Qwen2.5-3B,random_T,4,L5,0.12017882167051236,0.003920096973316003,200
math1k_Qwen2.5-3B,random_T,4,overall,0.5659305596079988,0.004916809643243552,1000
math1k_Qwen2.5-3B,equal_mix,4,L1,0.9894140843104412,0.00044200641938145637,199
math1k_Qwen2.5-3B,equal_mix,4,L2,0.847958542713568,0.004565002929296671,199
math1k_Qwen2.5-3B,equal_mix,4,L3,0.6631909547738694,0.0018841545501470391,199
math1k_Qwen2.5-3B,equal_mix,4,L4,0.42219827586206904,0.0023162769740108693,203
math1k_Qwen2.5-3B,equal_mix,4,L5,0.08317013888888886,0.0017649247833096571,200
math1k_Qwen2.5-3B,equal_mix,4,overall,0.5999524305555556,0.0025699148657315272,1000
math1k_Qwen2.5-3B,T1.0,8,L1,0.970041103898181,0.0014088979569149374,199
math1k_Qwen2.5-3B,T1.0,8,L2,0.8072186603961229,0.003136543737839608,199
math1k_Qwen2.5-3B,T1.0,8,L3,0.643653088912463,0.0020912381050571752,199
math1k_Qwen2.5-3B,T1.0,8,L4,0.4716251059578677,0.003749281886081931,203
math1k_Qwen2.5-3B,T1.0,8,L5,0.1620041425675542,0.0042246584628416965,200
math1k_Qwen2.5-3B,T1.0,8,overall,0.6099023828111046,0.003105830211356781,1000
math1k_Qwen2.5-3B,T0.1,8,L1,0.9995672813112811,0.0001799531049860721,199
math1k_Qwen2.5-3B,T0.1,8,L2,0.942611873599153,0.00282204642296789,199
math1k_Qwen2.5-3B,T0.1,8,L3,0.7414502078664164,0.0026111869623919046,199
math1k_Qwen2.5-3B,T0.1,8,L4,0.3792835182926277,0.005559535861514911,203
math1k_Qwen2.5-3B,T0.1,8,L5,0.047273140677716576,0.0013898658966501407,200
math1k_Qwen2.5-3B,T0.1,8,overall,0.62049142554154,0.003099817612202022,1000
math1k_Qwen2.5-3B,random_T,8,L1,0.9808833852934478,0.0008662946302191998,199
math1k_Qwen2.5-3B,random_T,8,L2,0.8518234562734063,0.0034128079386718402,199
math1k_Qwen2.5-3B,random_T,8,L3,0.698364441939809,0.005407823221186254,199
math1k_Qwen2.5-3B,random_T,8,L4,0.48909321698789876,0.004837843809221971,203
math1k_Qwen2.5-3B,random_T,8,L5,0.13375863196580515,0.004654546757829758,200
math1k_Qwen2.5-3B,random_T,8,overall,0.6297208348595305,0.00416784534876897,1000
math1k_Qwen2.5-3B,equal_mix,8,L1,0.9948041297758635,0.0007518276883055948,199
math1k_Qwen2.5-3B,equal_mix,8,L2,0.9109646945042674,0.0025956002558165684,199
math1k_Qwen2.5-3B,equal_mix,8,L3,0.7673527359017309,0.0028273154283000876,199
math1k_Qwen2.5-3B,equal_mix,8,L4,0.5316164770505901,0.005513788754381305,203
math1k_Qwen2.5-3B,equal_mix,8,L5,0.11958874007936506,0.000878495451101413,200
math1k_Qwen2.5-3B,equal_mix,8,overall,0.6637870833333332,0.0030610216034359645,1000
math1k_Qwen2.5-3B,T1.0,16,L1,0.9816945842412648,0.001356917342941118,199
math1k_Qwen2.5-3B,T1.0,16,L2,0.8680583718084609,0.0032287392278658924,199
math1k_Qwen2.5-3B,T1.0,16,L3,0.7287562458087194,0.0027319049969487877,199
math1k_Qwen2.5-3B,T1.0,16,L4,0.5414411973830218,0.002864911830612127,203
math1k_Qwen2.5-3B,T1.0,16,L5,0.17825209938756112,0.0027074190327320696,200
math1k_Qwen2.5-3B,T1.0,16,overall,0.6586863141160962,0.0026567496520929343,1000
math1k_Qwen2.5-3B,T0.1,16,L1,0.9999895309982586,2.5643712382415754e-05,199
math1k_Qwen2.5-3B,T0.1,16,L2,0.9815954795634528,0.0014987877681329682,199
math1k_Qwen2.5-3B,T0.1,16,L3,0.8148590195518443,0.0029569255412467675,199
math1k_Qwen2.5-3B,T0.1,16,L4,0.40563295342866174,0.00631158324592054,203
math1k_Qwen2.5-3B,T0.1,16,L5,0.04242441089823842,0.0011864175991221867,200
math1k_Qwen2.5-3B,T0.1,16,overall,0.6473207337182636,0.003248897964262956,1000
math1k_Qwen2.5-3B,random_T,16,L1,0.9896168349875478,0.0014407716453433861,199
math1k_Qwen2.5-3B,random_T,16,L2,0.9016313571202095,0.0017632545999423912,199
math1k_Qwen2.5-3B,random_T,16,L3,0.7767659154731524,0.005030766966175553,199
math1k_Qwen2.5-3B,random_T,16,L4,0.5533809123426211,0.0033298270189478668,203
math1k_Qwen2.5-3B,random_T,16,L5,0.1426328062209844,0.002613393021831089,200
math1k_Qwen2.5-3B,random_T,16,overall,0.6717976938583501,0.0031120708776821914,1000
math1k_Qwen2.5-3B,equal_mix,16,L1,0.9987925739810161,0.00020797968210153734,199
math1k_Qwen2.5-3B,equal_mix,16,L2,0.9474263679508653,0.0009844527071905301,199
math1k_Qwen2.5-3B,equal_mix,16,L3,0.833707343686929,0.001234675579902373,199
math1k_Qwen2.5-3B,equal_mix,16,L4,0.5851877404432823,0.0031631455664455597,203
math1k_Qwen2.5-3B,equal_mix,16,L5,0.11885466781482402,0.002858494602357778,200
math1k_Qwen2.5-3B,equal_mix,16,overall,0.6957693757110944,0.0020420923559172025,1000
math1k_Qwen2.5-3B,T1.0,32,L1,0.9888853994595945,0.000568137309470264,199
math1k_Qwen2.5-3B,T1.0,32,L2,0.8973820097799065,0.0025599457969647703,199
math1k_Qwen2.5-3B,T1.0,32,L3,0.7830970547855419,0.003226974168108426,199
math1k_Qwen2.5-3B,T1.0,32,L4,0.5904223963003514,0.0034398380905713987,203
math1k_Qwen2.5-3B,T1.0,32,L5,0.18771116009389519,0.003010853613985025,200
math1k_Qwen2.5-3B,T1.0,32,overall,0.6886015068087339,0.0027668838179130072,1000
math1k_Qwen2.5-3B,T0.1,32,L1,1.0,0.0,199
math1k_Qwen2.5-3B,T0.1,32,L2,0.9946503358170814,0.0008922402106684217,199
math1k_Qwen2.5-3B,T0.1,32,L3,0.8595896163453011,0.0028415293871236883,199
math1k_Qwen2.5-3B,T0.1,32,L4,0.42394875556349826,0.006240459202185062,203
math1k_Qwen2.5-3B,T0.1,32,L5,0.04192316503089386,0.0015120178999535631,200
math1k_Qwen2.5-3B,T0.1,32,overall,0.6624399808658831,0.003182442743927761,1000
math1k_Qwen2.5-3B,random_T,32,L1,0.9938459663435043,0.0007415261745757616,199
math1k_Qwen2.5-3B,random_T,32,L2,0.9265066759155399,0.001942929841337648,199
math1k_Qwen2.5-3B,random_T,32,L3,0.8207500880830602,0.0058541263713323246,199
math1k_Qwen2.5-3B,random_T,32,L4,0.5945039867608516,0.003993525872287065,203
math1k_Qwen2.5-3B,random_T,32,L5,0.14801474928419336,0.0024285351064380904,200
math1k_Qwen2.5-3B,random_T,32,overall,0.6957667025073703,0.0034781578524170046,1000
math1k_Qwen2.5-3B,equal_mix,32,L1,0.9993823283082076,0.00017950615786731082,199
math1k_Qwen2.5-3B,equal_mix,32,L2,0.9593104410943608,0.001845620753218498,199
math1k_Qwen2.5-3B,equal_mix,32,L3,0.8770726898380792,0.00322009377371672,199
math1k_Qwen2.5-3B,equal_mix,32,L4,0.6436473971772616,0.001738982902021401,203
math1k_Qwen2.5-3B,equal_mix,32,L5,0.13432944487895146,0.0021493183381787262,200
math1k_Qwen2.5-3B,equal_mix,32,overall,0.7218436369916633,0.0020701447485924505,1000
math1k_Qwen2.5-3B,T1.0,64,L1,0.992074958069041,0.0012729733330031643,199
math1k_Qwen2.5-3B,T1.0,64,L2,0.9119790330040932,0.0006085623721368264,199
math1k_Qwen2.5-3B,T1.0,64,L3,0.8149445150796343,0.002759206284785402,199
math1k_Qwen2.5-3B,T1.0,64,L4,0.6198606238920664,0.0014764762148450296,203
math1k_Qwen2.5-3B,T1.0,64,L5,0.19059410555346404,0.0027104380498381383,200
math1k_Qwen2.5-3B,T1.0,64,overall,0.7050312304851832,0.001955257763650572,1000
math1k_Qwen2.5-3B,T0.1,64,L1,1.0,0.0,199
math1k_Qwen2.5-3B,T0.1,64,L2,0.999068257996385,0.0004936670641208997,199
math1k_Qwen2.5-3B,T0.1,64,L3,0.8812779188366728,0.0024384095688586064,199
math1k_Qwen2.5-3B,T0.1,64,L4,0.42837301647208004,0.0038199601047754377,203
math1k_Qwen2.5-3B,T0.1,64,L5,0.042516880314991186,0.0008329471766819644,200
math1k_Qwen2.5-3B,T0.1,64,overall,0.668651987596609,0.0020815080246287805,1000
math1k_Qwen2.5-3B,random_T,64,L1,0.9960915689891707,0.0005067983370822195,199
math1k_Qwen2.5-3B,random_T,64,L2,0.9393256230098842,0.002260151016790109,199
math1k_Qwen2.5-3B,random_T,64,L3,0.8452986009166245,0.0022299964528569066,199
math1k_Qwen2.5-3B,random_T,64,L4,0.6228101309633558,0.004681077287728168,203
math1k_Qwen2.5-3B,random_T,64,L5,0.1485368234559428,0.0011660583877972127,200
math1k_Qwen2.5-3B,random_T,64,overall,0.70950026406697,0.0026033511212357986,1000
math1k_Qwen2.5-3B,equal_mix,64,L1,0.9998953098827471,0.00011695343420242105,199
math1k_Qwen2.5-3B,equal_mix,64,L2,0.9662479061976548,0.0014605678414234395,199
math1k_Qwen2.5-3B,equal_mix,64,L3,0.9029505164712451,0.00194458241055269,199
math1k_Qwen2.5-3B,equal_mix,64,L4,0.6767066912972085,0.0038505538698446512,203
math1k_Qwen2.5-3B,equal_mix,64,L5,0.13177939814814812,0.0018709097052670566,200
math1k_Qwen2.5-3B,equal_mix,64,overall,0.7346769907407408,0.002211251469038593,1000
math1k_Qwen2.5-3B,T1.0,128,L1,0.9952156618611895,0.0005216467256821287,199
math1k_Qwen2.5-3B,T1.0,128,L2,0.9208061144058552,0.002842626175104728,199
